Cause,Code-ICD-10-113,Age,Gender,Year,Deaths,Population,Crude Rate
Pneumonitis due to solids and liquids,GR113-088,31,M,2015,5,2152765,Unreliable
Pneumonitis due to solids and liquids,GR113-088,32,M,2005,2,1926111,Unreliable
Pneumonitis due to solids and liquids,GR113-088,32,M,2010,11,1994476,Unreliable
Pneumonitis due to solids and liquids,GR113-088,32,M,2015,6,2181163,Unreliable
Pneumonitis due to solids and liquids,GR113-088,33,M,2005,10,2019457,Unreliable
Pneumonitis due to solids and liquids,GR113-088,33,M,2010,3,1936863,Unreliable
Pneumonitis due to solids and liquids,GR113-088,33,M,2015,10,2175631,Unreliable
Pneumonitis due to solids and liquids,GR113-088,34,M,2005,3,2131340,Unreliable
Pneumonitis due to solids and liquids,GR113-088,34,M,2010,4,1916204,Unreliable
Pneumonitis due to solids and liquids,GR113-088,34,M,2015,10,2148717,Unreliable
Pneumonitis due to solids and liquids,GR113-088,35,M,2005,6,2200202,Unreliable
Pneumonitis due to solids and liquids,GR113-088,35,M,2010,1,1980916,Unreliable
Pneumonitis due to solids and liquids,GR113-088,35,M,2015,9,2199270,Unreliable
Pneumonitis due to solids and liquids,GR113-088,36,M,2005,7,2066098,Unreliable
Pneumonitis due to solids and liquids,GR113-088,36,M,2010,4,1890595,Unreliable
Pneumonitis due to solids and liquids,GR113-088,36,M,2015,8,2053297,Unreliable
Pneumonitis due to solids and liquids,GR113-088,37,M,2005,3,2016811,Unreliable
Pneumonitis due to solids and liquids,GR113-088,37,M,2010,4,1953386,Unreliable
Pneumonitis due to solids and liquids,GR113-088,37,M,2015,9,2010463,Unreliable
Pneumonitis due to solids and liquids,GR113-088,38,M,2005,15,2018877,Unreliable
Pneumonitis due to solids and liquids,GR113-088,38,M,2010,11,2049720,Unreliable
Pneumonitis due to solids and liquids,GR113-088,38,M,2015,10,1983816,Unreliable
Pneumonitis due to solids and liquids,GR113-088,39,M,2005,6,2085045,Unreliable
Pneumonitis due to solids and liquids,GR113-088,39,M,2010,7,2167405,Unreliable
Pneumonitis due to solids and liquids,GR113-088,39,M,2015,9,1926578,Unreliable
Pneumonitis due to solids and liquids,GR113-088,40,M,2005,7,2226254,Unreliable
Pneumonitis due to solids and liquids,GR113-088,40,M,2010,6,2191249,Unreliable
Pneumonitis due to solids and liquids,GR113-088,40,M,2015,11,1989213,Unreliable
Pneumonitis due to solids and liquids,GR113-088,41,M,2005,8,2258597,Unreliable
Pneumonitis due to solids and liquids,GR113-088,41,M,2010,9,2047818,Unreliable
Pneumonitis due to solids and liquids,GR113-088,41,M,2015,12,1919064,Unreliable
Pneumonitis due to solids and liquids,GR113-088,42,M,2005,14,2245748,Unreliable
Pneumonitis due to solids and liquids,GR113-088,42,M,2010,12,2028653,Unreliable
Pneumonitis due to solids and liquids,GR113-088,42,M,2015,9,1942311,Unreliable
Pneumonitis due to solids and liquids,GR113-088,43,M,2005,15,2258382,Unreliable
Pneumonitis due to solids and liquids,GR113-088,43,M,2010,9,2035990,Unreliable
Pneumonitis due to solids and liquids,GR113-088,43,M,2015,13,2032362,Unreliable
Pneumonitis due to solids and liquids,GR113-088,44,M,2005,7,2264181,Unreliable
Pneumonitis due to solids and liquids,GR113-088,44,M,2010,15,2090267,Unreliable
Pneumonitis due to solids and liquids,GR113-088,44,M,2015,17,2147203,Unreliable
Pneumonitis due to solids and liquids,GR113-088,45,M,2005,13,2314057,Unreliable
Pneumonitis due to solids and liquids,GR113-088,45,M,2010,21,2237450,0.9
Pneumonitis due to solids and liquids,GR113-088,45,M,2015,19,2182484,Unreliable
Pneumonitis due to solids and liquids,GR113-088,46,M,2005,22,2220792,1
Pneumonitis due to solids and liquids,GR113-088,46,M,2010,17,2230982,Unreliable
Pneumonitis due to solids and liquids,GR113-088,46,M,2015,14,2064898,Unreliable
Pneumonitis due to solids and liquids,GR113-088,47,M,2005,24,2228342,1.1
Pneumonitis due to solids and liquids,GR113-088,47,M,2010,19,2238248,Unreliable
Pneumonitis due to solids and liquids,GR113-088,47,M,2015,19,2019602,Unreliable
Pneumonitis due to solids and liquids,GR113-088,48,M,2005,30,2188567,1.4
Pneumonitis due to solids and liquids,GR113-088,48,M,2010,27,2237734,1.2
Pneumonitis due to solids and liquids,GR113-088,48,M,2015,15,2015073,Unreliable
Pneumonitis due to solids and liquids,GR113-088,49,M,2005,15,2108325,Unreliable
Pneumonitis due to solids and liquids,GR113-088,49,M,2010,19,2264671,Unreliable
Pneumonitis due to solids and liquids,GR113-088,49,M,2015,23,2052872,1.1
Pneumonitis due to solids and liquids,GR113-088,50,M,2005,28,2113557,1.3
Pneumonitis due to solids and liquids,GR113-088,50,M,2010,33,2300354,1.4
Pneumonitis due to solids and liquids,GR113-088,50,M,2015,36,2173002,1.7
Pneumonitis due to solids and liquids,GR113-088,51,M,2005,41,2026203,2
Pneumonitis due to solids and liquids,GR113-088,51,M,2010,37,2190766,1.7
Pneumonitis due to solids and liquids,GR113-088,51,M,2015,41,2202725,1.9
Pneumonitis due to solids and liquids,GR113-088,52,M,2005,46,1947260,2.4
Pneumonitis due to solids and liquids,GR113-088,52,M,2010,44,2207246,2
Pneumonitis due to solids and liquids,GR113-088,52,M,2015,59,2195088,2.7
Pneumonitis due to solids and liquids,GR113-088,53,M,2005,27,1891790,1.4
Pneumonitis due to solids and liquids,GR113-088,53,M,2010,36,2141354,1.7
Pneumonitis due to solids and liquids,GR113-088,53,M,2015,46,2186448,2.1
Pneumonitis due to solids and liquids,GR113-088,54,M,2005,34,1842482,1.8
Pneumonitis due to solids and liquids,GR113-088,54,M,2010,43,2093554,2.1
Pneumonitis due to solids and liquids,GR113-088,54,M,2015,55,2206584,2.5
Pneumonitis due to solids and liquids,GR113-088,55,M,2005,44,1824610,2.4
Pneumonitis due to solids and liquids,GR113-088,55,M,2010,29,2073473,1.4
Pneumonitis due to solids and liquids,GR113-088,55,M,2015,60,2228498,2.7
Pneumonitis due to solids and liquids,GR113-088,56,M,2005,41,1761297,2.3
Pneumonitis due to solids and liquids,GR113-088,56,M,2010,55,1956141,2.8
Pneumonitis due to solids and liquids,GR113-088,56,M,2015,74,2143285,3.5
Pneumonitis due to solids and liquids,GR113-088,57,M,2005,35,1739222,2
Pneumonitis due to solids and liquids,GR113-088,57,M,2010,53,1905355,2.8
Pneumonitis due to solids and liquids,GR113-088,57,M,2015,72,2124551,3.4
Pneumonitis due to solids and liquids,GR113-088,58,M,2005,41,1819296,2.3
Pneumonitis due to solids and liquids,GR113-088,58,M,2010,58,1834808,3.2
Pneumonitis due to solids and liquids,GR113-088,58,M,2015,74,2092228,3.5
Pneumonitis due to solids and liquids,GR113-088,59,M,2005,42,1350936,3.1
Pneumonitis due to solids and liquids,GR113-088,59,M,2010,53,1753871,3
Pneumonitis due to solids and liquids,GR113-088,59,M,2015,79,2009005,3.9
Pneumonitis due to solids and liquids,GR113-088,60,M,2005,42,1330174,3.2
Pneumonitis due to solids and liquids,GR113-088,60,M,2010,77,1745507,4.4
Pneumonitis due to solids and liquids,GR113-088,60,M,2015,114,1987008,5.7
Pneumonitis due to solids and liquids,GR113-088,61,M,2005,65,1316923,4.9
Pneumonitis due to solids and liquids,GR113-088,61,M,2010,74,1679077,4.4
Pneumonitis due to solids and liquids,GR113-088,61,M,2015,98,1893657,5.2
Pneumonitis due to solids and liquids,GR113-088,62,M,2005,60,1351274,4.4
Pneumonitis due to solids and liquids,GR113-088,62,M,2010,92,1712692,5.4
Pneumonitis due to solids and liquids,GR113-088,62,M,2015,107,1815914,5.9
Pneumonitis due to solids and liquids,GR113-088,63,M,2005,70,1188493,5.9
Pneumonitis due to solids and liquids,GR113-088,63,M,2010,77,1672329,4.6
Pneumonitis due to solids and liquids,GR113-088,63,M,2015,110,1741514,6.3
Pneumonitis due to solids and liquids,GR113-088,64,M,2005,66,1090862,6.1
Pneumonitis due to solids and liquids,GR113-088,64,M,2010,82,1267895,6.5
Pneumonitis due to solids and liquids,GR113-088,64,M,2015,119,1679087,7.1
Pneumonitis due to solids and liquids,GR113-088,65,M,2005,60,1057487,5.7
Pneumonitis due to solids and liquids,GR113-088,65,M,2010,73,1273310,5.7
Pneumonitis due to solids and liquids,GR113-088,65,M,2015,125,1637936,7.6
Pneumonitis due to solids and liquids,GR113-088,66,M,2005,72,1000448,7.2
Pneumonitis due to solids and liquids,GR113-088,66,M,2010,78,1248276,6.2
Pneumonitis due to solids and liquids,GR113-088,66,M,2015,124,1583339,7.8
Pneumonitis due to solids and liquids,GR113-088,67,M,2005,100,971691,10.3
Pneumonitis due to solids and liquids,GR113-088,67,M,2010,69,1248906,5.5
Pneumonitis due to solids and liquids,GR113-088,67,M,2015,151,1562960,9.7
Pneumonitis due to solids and liquids,GR113-088,68,M,2005,71,904790,7.8
Pneumonitis due to solids and liquids,GR113-088,68,M,2010,97,1087296,8.9
Pneumonitis due to solids and liquids,GR113-088,68,M,2015,151,1623929,9.3
Pneumonitis due to solids and liquids,GR113-088,69,M,2005,95,874711,10.9
Pneumonitis due to solids and liquids,GR113-088,69,M,2010,109,994759,11
Pneumonitis due to solids and liquids,GR113-088,69,M,2015,136,1188026,11.4
Pneumonitis due to solids and liquids,GR113-088,70,M,2005,102,857454,11.9
Pneumonitis due to solids and liquids,GR113-088,70,M,2010,120,945611,12.7
Pneumonitis due to solids and liquids,GR113-088,70,M,2015,139,1162672,12
Pneumonitis due to solids and liquids,GR113-088,71,M,2005,118,781306,15.1
Pneumonitis due to solids and liquids,GR113-088,71,M,2010,131,900148,14.6
Pneumonitis due to solids and liquids,GR113-088,71,M,2015,155,1123102,13.8
Pneumonitis due to solids and liquids,GR113-088,72,M,2005,113,765167,14.8
Pneumonitis due to solids and liquids,GR113-088,72,M,2010,122,853726,14.3
Pneumonitis due to solids and liquids,GR113-088,72,M,2015,201,1140651,17.6
Pneumonitis due to solids and liquids,GR113-088,73,M,2005,172,746001,23.1
Pneumonitis due to solids and liquids,GR113-088,73,M,2010,152,787863,19.3
Pneumonitis due to solids and liquids,GR113-088,73,M,2015,202,983641,20.5
Pneumonitis due to solids and liquids,GR113-088,74,M,2005,162,724073,22.4
Pneumonitis due to solids and liquids,GR113-088,74,M,2010,166,756624,21.9
Pneumonitis due to solids and liquids,GR113-088,74,M,2015,178,886092,20.1
Pneumonitis due to solids and liquids,GR113-088,75,M,2005,200,709619,28.2
Pneumonitis due to solids and liquids,GR113-088,75,M,2010,165,721008,22.9
Pneumonitis due to solids and liquids,GR113-088,75,M,2015,195,829659,23.5
Pneumonitis due to solids and liquids,GR113-088,76,M,2005,215,662437,32.5
Pneumonitis due to solids and liquids,GR113-088,76,M,2010,191,647804,29.5
Pneumonitis due to solids and liquids,GR113-088,76,M,2015,218,774758,28.1
Pneumonitis due to solids and liquids,GR113-088,77,M,2005,239,637311,37.5
Pneumonitis due to solids and liquids,GR113-088,77,M,2010,202,631884,32
Pneumonitis due to solids and liquids,GR113-088,77,M,2015,288,728549,39.5
Pneumonitis due to solids and liquids,GR113-088,78,M,2005,246,600987,40.9
Pneumonitis due to solids and liquids,GR113-088,78,M,2010,248,602458,41.2
Pneumonitis due to solids and liquids,GR113-088,78,M,2015,261,659853,39.6
Pneumonitis due to solids and liquids,GR113-088,79,M,2005,293,553999,52.9
Pneumonitis due to solids and liquids,GR113-088,79,M,2010,239,579234,41.3
Pneumonitis due to solids and liquids,GR113-088,79,M,2015,279,618087,45.1
Pneumonitis due to solids and liquids,GR113-088,80,M,2005,342,520539,65.7
Pneumonitis due to solids and liquids,GR113-088,80,M,2010,283,543559,52.1
Pneumonitis due to solids and liquids,GR113-088,80,M,2015,316,578240,54.6
Pneumonitis due to solids and liquids,GR113-088,81,M,2005,334,475653,70.2
Pneumonitis due to solids and liquids,GR113-088,81,M,2010,353,494870,71.3
Pneumonitis due to solids and liquids,GR113-088,81,M,2015,330,507988,65
Pneumonitis due to solids and liquids,GR113-088,82,M,2005,400,426417,93.8
Pneumonitis due to solids and liquids,GR113-088,82,M,2010,358,462983,77.3
Pneumonitis due to solids and liquids,GR113-088,82,M,2015,348,477629,72.9
Pneumonitis due to solids and liquids,GR113-088,83,M,2005,382,390040,97.9
Pneumonitis due to solids and liquids,GR113-088,83,M,2010,413,419831,98.4
Pneumonitis due to solids and liquids,GR113-088,83,M,2015,382,442175,86.4
Pneumonitis due to solids and liquids,GR113-088,84,M,2005,406,343965,118
Pneumonitis due to solids and liquids,GR113-088,84,M,2010,439,373131,117.7
Pneumonitis due to solids and liquids,GR113-088,84,M,2015,356,406633,87.5
Pneumonitis due to solids and liquids,GR113-088,85,M,2005,459,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,85,M,2010,403,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,85,M,2015,422,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,86,M,2005,398,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,86,M,2010,393,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,86,M,2015,485,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,87,M,2005,419,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,87,M,2010,418,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,87,M,2015,452,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,88,M,2005,335,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,88,M,2010,436,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,88,M,2015,421,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,89,M,2005,378,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,89,M,2010,421,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,89,M,2015,478,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,90,M,2005,337,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,90,M,2010,403,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,90,M,2015,456,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,91,M,2005,294,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,91,M,2010,298,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,91,M,2015,388,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,92,M,2005,260,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,92,M,2010,334,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,92,M,2015,385,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,93,M,2005,217,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,93,M,2010,245,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,93,M,2015,365,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,94,M,2005,156,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,94,M,2010,195,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,94,M,2015,308,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,95,M,2005,109,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,95,M,2010,150,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,95,M,2015,248,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,96,M,2005,87,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,96,M,2010,124,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,96,M,2015,163,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,97,M,2005,77,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,97,M,2010,86,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,97,M,2015,129,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,98,M,2005,54,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,98,M,2010,60,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,98,M,2015,78,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,99,M,2005,38,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,99,M,2010,48,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,99,M,2015,57,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,100,M,2005,59,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,100,M,2010,67,Not Applicable,Not Applicable
Pneumonitis due to solids and liquids,GR113-088,100,M,2015,104,Not Applicable,Not Applicable
Peptic ulcer,GR113-090,0,M,2005,1,2047711,Unreliable
Peptic ulcer,GR113-090,0,M,2010,0,2014276,Unreliable
Peptic ulcer,GR113-090,0,M,2015,1,2035134,Unreliable
Peptic ulcer,GR113-090,1,M,2005,0,2036538,Unreliable
Peptic ulcer,GR113-090,1,M,2010,0,2030853,Unreliable
Peptic ulcer,GR113-090,1,M,2015,0,2029295,Unreliable
Peptic ulcer,GR113-090,2,M,2005,0,2020295,Unreliable
Peptic ulcer,GR113-090,2,M,2010,0,2092198,Unreliable
Peptic ulcer,GR113-090,2,M,2015,0,2026604,Unreliable
Peptic ulcer,GR113-090,3,M,2005,0,2012820,Unreliable
Peptic ulcer,GR113-090,3,M,2010,0,2104550,Unreliable
Peptic ulcer,GR113-090,3,M,2015,0,2030644,Unreliable
Peptic ulcer,GR113-090,4,M,2005,0,2058231,Unreliable
Peptic ulcer,GR113-090,4,M,2010,0,2077550,Unreliable
Peptic ulcer,GR113-090,4,M,2015,0,2055924,Unreliable
Peptic ulcer,GR113-090,5,M,2005,0,1991645,Unreliable
Peptic ulcer,GR113-090,5,M,2010,0,2072094,Unreliable
Peptic ulcer,GR113-090,5,M,2015,0,2050848,Unreliable
Peptic ulcer,GR113-090,6,M,2005,0,1956456,Unreliable
Peptic ulcer,GR113-090,6,M,2010,0,2075319,Unreliable
